PropertyID,Street,ZestimateDate,ZestimateAmount,SaleDate,SaleAmount,ZestimateOnSaleDate,,Delta of FandG,
48673710, WOODLAWN AVE N ,7/1/2006,"$586,790.00",#N/A,#N/A,#N/A,,,
48673711, WOODLAWN AVE N ,7/1/2006,"$633,759.00",#N/A,#N/A,#N/A,,,
48673712, WOODLAWN AVE N ,7/1/2006,"$502,708.00",9/19/1997,"$235,000.00","$201,024.00",,,
48673713, Woodlawn Ave N ,7/1/2006,"$462,986.00",#N/A,#N/A,#N/A,,,
48673714, WOODLAWN AVE N ,7/1/2006,"$588,936.00",4/16/2004,"$467,000.00","$429,789.00",,,
48673715, WOODLAWN AVE N ,7/1/2006,"$524,735.00",7/23/2002,"$250,000.00","$326,567.00",,,
48673716, Woodlawn Ave N ,7/1/2006,"$382,067.00",7/29/1996,"$130,000.00","$130,372.00",,,
48673717, Woodlawn Ave N ,7/1/2006,"$380,259.00",#N/A,#N/A,#N/A,,,
48673881, WOODLAWN AVE N ,7/1/2006,"$744,559.00",7/16/1998,"$379,000.00","$345,203.00",,,
48673882,N 40TH ST  ,7/1/2006,"$404,229.00",12/21/2001,"$235,000.00","$256,939.00",,,
48673883, WOODLAWN AVE N ,7/1/2006,"$658,083.00",6/21/1996,"$183,500.00","$165,904.00",,,
48673884, WOODLAWN AVE N ,7/1/2006,"$577,017.00",8/5/1996,"$204,250.00","$205,925.00",,,
48673885, WOODLAWN AVE N ,7/1/2006,"$534,030.00",6/29/2000,"$289,950.00","$284,660.00",,,
48673886, Woodlawn Ave N ,7/1/2006,"$391,892.00",#N/A,#N/A,#N/A,,,
48673887, Woodlawn Ave N ,7/1/2006,"$611,316.00",#N/A,#N/A,#N/A,,,
48673888, Woodlawn Ave N ,7/1/2006,"$354,147.00",#N/A,#N/A,#N/A,,,
48673889, Woodlawn Ave N ,7/1/2006,"$669,097.00",#N/A,#N/A,#N/A,,,
48673890, WOODLAWN AVE N ,7/1/2006,"$779,774.00",11/15/2005,"$715,700.00","$600,153.00",,,
48673891, WOODLAWN AVE N ,7/1/2006,"$545,401.00",4/22/1996,"$190,000.00","$187,483.00",,,
48673892,N 39th St  ,7/1/2006,"$625,039.00",#N/A,#N/A,#N/A,,,
48673893,N 40TH ST  ,7/1/2006,"$615,607.00",8/16/2004,"$439,000.00","$468,814.00",,,
48673894,N 40th St  ,7/1/2006,"$606,325.00",#N/A,#N/A,#N/A,,,
48673895, DENSMORE AVE N ,7/1/2006,"$765,366.00",11/15/1996,"$310,000.00","$258,996.00",,,
48673896, Densmore Ave N ,7/1/2006,"$524,246.00",#N/A,#N/A,#N/A,,,
48673897, DENSMORE AVE N ,7/1/2006,"$510,853.00",9/27/2001,"$340,000.00","$302,835.00",,,
48673898, Densmore Ave N ,7/1/2006,"$407,553.00",#N/A,#N/A,#N/A,,,
48673899, DENSMORE AVE N ,7/1/2006,"$628,963.00",2/8/2002,"$299,950.00","$308,178.00",,,
48673900, DENSMORE AVE N ,7/1/2006,"$449,617.00",6/2/2003,"$310,000.00","$298,164.00",,,
48673901, DENSMORE AVE N ,7/1/2006,"$767,661.00",2/27/1997,"$295,000.00","$239,117.00",,,
48673902, DENSMORE AVE N ,7/1/2006,"$619,743.00",#N/A,#N/A,#N/A,,,
48673903,N 39TH ST  ,7/1/2006,"$469,439.00",8/25/1998,"$279,000.00","$205,453.00",,,
48673904, Woodlawn Ave N ,7/1/2006,"$718,478.00",#N/A,#N/A,#N/A,,,
48673905,N 39th St  ,7/1/2006,"$636,670.00",#N/A,#N/A,#N/A,,,
48673906, Woodlawn Ave N ,7/1/2006,"$673,639.00",#N/A,#N/A,#N/A,,,
48673907, Woodlawn Ave N ,7/1/2006,"$660,218.00",#N/A,#N/A,#N/A,,,
48673908, Woodlawn Ave N ,7/1/2006,"$507,092.00",7/17/1997,"$18,000.00","$194,144.00",,,
48673909, Woodlawn Ave N ,7/1/2006,"$434,432.00",#N/A,#N/A,#N/A,,,
48673910, WOODLAWN AVE N ,7/1/2006,"$666,123.00",#N/A,#N/A,#N/A,,,
48673911, WOODLAWN AVE N ,7/1/2006,"$591,933.00",#N/A,#N/A,#N/A,,,
48673912, Woodlawn Ave N ,7/1/2006,"$659,901.00",#N/A,#N/A,#N/A,,,
48673913,N 39th St  ,7/1/2006,"$451,928.00",#N/A,#N/A,#N/A,,,
48673914,N 39TH ST  ,7/1/2006,"$477,618.00",11/13/1998,"$259,500.00","$217,251.00",,,
48673915,N 39th St  ,7/1/2006,"$450,607.00",#N/A,#N/A,#N/A,,,
48673916, Densmore Ave N ,7/1/2006,"$541,660.00",#N/A,#N/A,#N/A,,,
48673917, Woodlawn Ave N ,7/1/2006,"$478,771.00",12/29/2000,"$293,000.00","$273,165.00",,,
48673918, WOODLAWN AVE N ,7/1/2006,"$513,241.00",8/12/1997,"$265,000.00","$198,656.00",,,
48673919, Woodlawn Ave N ,7/1/2006,"$453,415.00",#N/A,#N/A,#N/A,,,
48673920, Woodlawn Ave N ,7/1/2006,"$447,272.00",#N/A,#N/A,#N/A,,,
48673921, Woodlawn Ave N ,7/1/2006,"$731,360.00",#N/A,#N/A,#N/A,,,
48673922, WOODLAWN AVE N ,7/1/2006,"$640,096.00",#N/A,#N/A,#N/A,,,
48674032, EASTERN AVE N ,7/1/2006,"$783,660.00",#N/A,#N/A,#N/A,,,
48674033, EASTERN AVE N ,7/1/2006,"$725,798.00",7/1/2005,"$640,000.00","$564,340.00",,,
48674036, EASTERN AVE N ,7/1/2006,"$684,746.00",10/29/2004,"$469,500.00","$559,063.00",,,
48674038, EASTERN AVE N ,7/1/2006,"$854,704.00",1/7/2005,"$790,000.00","$579,317.00",,,
48674039, Eastern Ave N ,7/1/2006,"$759,435.00",#N/A,#N/A,#N/A,,,
48674040, Sunnyside Ave N ,7/1/2006,"$574,683.00",#N/A,#N/A,#N/A,,,
48674041, Sunnyside Ave N ,7/1/2006,"$524,418.00",#N/A,#N/A,#N/A,,,
48674042, Sunnyside Ave N ,7/1/2006,"$584,094.00",#N/A,#N/A,#N/A,,,
48674043, Sunnyside Ave N ,7/1/2006,"$470,452.00",#N/A,#N/A,#N/A,,,
48674044, Sunnyside Ave N ,7/1/2006,"$565,580.00",#N/A,#N/A,#N/A,,,
48674045, Sunnyside Ave N ,7/1/2006,"$493,725.00",#N/A,#N/A,#N/A,,,
48674046,N 46th St  ,7/1/2006,"$593,166.00",#N/A,#N/A,#N/A,,,
48674047, Sunnyside Ave N ,7/1/2006,"$614,959.00",#N/A,#N/A,#N/A,,,
48674048,N 46TH ST  ,7/1/2006,"$706,492.00",1/17/1996,"$175,000.00","$187,680.00",,,
48674049,N 46TH ST  ,7/1/2006,"$780,906.00",9/21/2006,"$610,000.00","$769,630.00",,,
48674050,N 46th St  ,7/1/2006,"$551,976.00",#N/A,#N/A,#N/A,,,
48674051, CORLISS AVE N ,7/1/2006,"$521,317.00",3/31/1997,"$192,000.00","$187,412.00",,,
48674052, Corliss Ave N ,7/1/2006,"$513,619.00",#N/A,#N/A,#N/A,,,
48674053, CORLISS AVE N ,7/1/2005,"$470,059.00",#N/A,#N/A,#N/A,,,
48674054, Corliss Ave N ,7/1/2005,"$500,644.00",#N/A,#N/A,#N/A,,,
48674055, Corliss Ave N ,7/1/2005,"$522,412.00",#N/A,#N/A,#N/A,,,
48674056,N 46TH ST  ,7/1/2005,"$486,189.00",8/15/2003,"$322,000.00","$356,417.00",,,
48674057,N 46TH ST  ,7/1/2005,"$506,303.00",#N/A,#N/A,#N/A,,,
48674058,N 46TH ST  ,7/1/2005,"$567,179.00",4/7/2004,"$421,450.00","$442,124.00",,,
48674059, BAGLEY AVE N ,7/1/2005,"$778,386.00",#N/A,#N/A,#N/A,,,
48674060,N 46TH ST  ,7/1/2005,"$438,427.00",8/20/1999,"$244,500.00","$255,639.00",,,
48674061, BAGLEY AVE N ,7/1/2005,"$508,170.00",#N/A,#N/A,#N/A,,,
48674062, BAGLEY AVE N ,7/1/2005,"$486,633.00",5/17/2000,"$320,000.00","$297,955.00",,,
48674063, Bagley Ave N ,7/1/2005,"$407,866.00",#N/A,#N/A,#N/A,,,
48674064, Bagley Ave N ,7/1/2005,"$639,020.00",#N/A,#N/A,#N/A,,,
48674065, Bagley Ave N ,7/1/2005,"$428,106.00",#N/A,#N/A,#N/A,,,
48674066,N 46TH ST  ,7/1/2005,"$461,721.00",7/31/2003,"$340,000.00","$357,333.00",,,
48674067,N 46TH ST  ,7/1/2005,"$472,550.00",6/2/2005,"$510,500.00","$468,868.00",,,
48674068,N 46th St  ,7/1/2005,"$324,513.00",#N/A,#N/A,#N/A,,,
48674069, Meridian Ave N ,7/1/2005,"$655,573.00",#N/A,#N/A,#N/A,,,
48674070, MERIDIAN AVE N ,7/1/2005,"$533,637.00",#N/A,#N/A,#N/A,,,
48674071, MERIDIAN AVE N ,7/1/2005,"$505,527.00",#N/A,#N/A,#N/A,,,
48674072, Meridian Ave N ,7/1/2005,"$490,635.00",#N/A,#N/A,#N/A,,,
48674073,N 46th St  ,7/1/2005,"$469,082.00",#N/A,#N/A,#N/A,,,
48674074, BAGLEY AVE N ,7/1/2005,"$587,547.00",7/27/2004,"$493,500.00","$479,268.00",,,
48674075, Bagley Ave N ,7/1/2005,"$563,053.00",#N/A,#N/A,#N/A,,,
48674076, BAGLEY AVE N ,7/1/2005,"$530,383.00",4/28/2000,"$410,000.00","$332,881.00",,,
48674077, Bagley Ave N ,7/1/2005,"$451,428.00",#N/A,#N/A,#N/A,,,
48674078, Bagley Ave N ,7/1/2005,"$527,971.00",#N/A,#N/A,#N/A,,,
48674079, BAGLEY AVE N ,7/1/2005,"$348,474.00",1/13/2000,"$122,500.00","$202,891.00",,,
48674080, Meridian Ave N ,7/1/2005,"$550,533.00",#N/A,#N/A,#N/A,,,
48674081,N 46th St  ,7/1/2005,"$705,701.00",#N/A,#N/A,#N/A,,,
48674082,N 46th St  ,7/1/2005,"$489,475.00",#N/A,#N/A,#N/A,,,
48674083, CORLISS AVE N ,7/1/2005,"$541,093.00",5/31/1996,"$177,000.00","$194,677.00",,,
48674084, CORLISS AVE N ,7/1/2005,"$608,834.00",#N/A,#N/A,#N/A,,,
48674085, Corliss Ave N ,7/1/2005,"$470,278.00",#N/A,#N/A,#N/A,,,
48674086, CORLISS AVE N ,7/1/2005,"$666,255.00",3/24/1998,"$167,000.00","$329,641.00",,,
48674087, CORLISS AVE N ,7/1/2005,"$553,541.00",#N/A,#N/A,#N/A,,,
48674088, CORLISS AVE N ,7/1/2005,"$554,836.00",7/20/2005,"$429,000.00","$550,599.00",,,
48674089, Bagley Ave N ,7/1/2005,"$539,126.00",#N/A,#N/A,#N/A,,,
48674090, BAGLEY AVE N ,7/1/2005,"$442,347.00",7/9/2002,"$254,000.00","$316,710.00",,,
48674091, BAGLEY AVE N ,7/1/2005,"$419,407.00",#N/A,#N/A,#N/A,,,
48674092, BAGLEY AVE N ,7/1/2005,"$554,770.00",#N/A,#N/A,#N/A,,,
48674093, BAGLEY AVE N ,7/1/2005,"$572,047.00",12/29/1997,"$213,391.00","$254,042.00",,,
48674094, Bagley Ave N ,7/1/2005,"$507,259.00",#N/A,#N/A,#N/A,,,
48674095, BAGLEY AVE N ,7/1/2005,"$510,334.00",8/29/1997,"$206,500.00","$227,602.00",,,
48674096, BAGLEY AVE N ,7/1/2005,"$600,809.00",#N/A,#N/A,#N/A,,,
48674097, SUNNYSIDE AVE N ,7/1/2005,"$593,319.00",#N/A,#N/A,#N/A,,,
48674098, SUNNYSIDE AVE N ,7/1/2005,"$432,441.00",1/8/1999,"$235,500.00","$227,468.00",,,
48674099, Sunnyside Ave N ,7/1/2005,"$474,459.00",#N/A,#N/A,#N/A,,,
48674100, SUNNYSIDE AVE N ,7/1/2005,"$547,471.00",#N/A,#N/A,#N/A,,,
48674101, SUNNYSIDE AVE N ,7/1/2005,"$561,625.00",#N/A,#N/A,#N/A,,,
48674102, Corliss Ave N ,7/1/2005,"$595,198.00",#N/A,#N/A,#N/A,,,
48674103, CORLISS AVE N ,7/1/2005,"$485,505.00",#N/A,#N/A,#N/A,,,
48674104, Corliss Ave N ,7/1/2005,"$442,016.00",#N/A,#N/A,#N/A,,,
48674105, Corliss Ave N ,7/1/2005,"$509,342.00",#N/A,#N/A,#N/A,,,
48674106, Corliss Ave N ,7/1/2005,"$620,415.00",#N/A,#N/A,#N/A,,,
48674107, Corliss Ave N ,7/1/2005,"$461,698.00",#N/A,#N/A,#N/A,,,
48674108, Eastern Ave N ,7/1/2005,"$712,483.00",#N/A,#N/A,#N/A,,,
48674109, EASTERN AVE N ,7/1/2005,"$422,612.00",9/12/2002,"$300,000.00","$307,440.00",,,
48674110, Eastern Ave N ,7/1/2005,"$665,252.00",#N/A,#N/A,#N/A,,,
48674111, Eastern Ave N ,7/1/2005,"$461,290.00",#N/A,#N/A,#N/A,,,
48674112, EASTERN AVE N ,7/1/2005,"$624,774.00",#N/A,#N/A,#N/A,,,
48674113, EASTERN AVE N ,7/1/2005,"$793,429.00",6/1/1998,"$386,000.00","$457,840.00",,,
48674115,N 45th St  ,7/1/2005,"$321,081.00",#N/A,#N/A,#N/A,,,
48674116,N 45TH ST  ,7/1/2005,"$436,832.00",#N/A,#N/A,#N/A,,,
48674117, Sunnyside Ave N ,7/1/2005,"$535,310.00",#N/A,#N/A,#N/A,,,
48674118, Sunnyside Ave N ,7/1/2005,"$746,282.00",#N/A,#N/A,#N/A,,,
48674119, Sunnyside Ave N ,7/1/2005,"$633,133.00",#N/A,#N/A,#N/A,,,
48674120, SUNNYSIDE AVE N ,7/1/2005,"$578,065.00",#N/A,#N/A,#N/A,,,
48674121, SUNNYSIDE AVE N ,7/1/2005,"$505,586.00",7/27/2004,"$390,000.00","$405,891.00",,,
48674122, Sunnyside Ave N ,7/1/2005,"$567,095.00",#N/A,#N/A,#N/A,,,
48674123, Eastern Ave N ,7/1/2005,"$509,042.00",#N/A,#N/A,#N/A,,,
48674125, EASTERN AVE N ,7/1/2005,"$503,105.00",6/18/1998,"$247,500.00","$244,564.00",,,
48674126, EASTERN AVE N ,7/1/2005,"$526,102.00",6/28/1996,"$154,950.00","$193,212.00",,,
48674129, Eastern Ave N ,7/1/2005,"$518,206.00",#N/A,#N/A,#N/A,,,
48674130, EASTERN AVE N ,7/1/2005,"$481,063.00",6/2/1997,"$140,000.00","$204,254.00",,,
48674133, EASTERN AVE N ,7/1/2005,"$506,399.00",10/27/1997,"$230,000.00","$226,336.00",,,
48674135, EASTERN AVE N ,7/1/2005,"$422,857.00",5/30/2006,"$433,000.00","$480,568.00",,,
48674139, Eastern Ave N ,7/1/2005,"$554,671.00",2/14/2003,"$431,460.00","$423,717.00",,,
48674140,N 44TH ST  ,7/1/2005,"$575,855.00",#N/A,#N/A,#N/A,,,
48674141, Eastern Ave N ,7/1/2005,"$502,995.00",#N/A,#N/A,#N/A,,,
48674142, EASTERN AVE N ,7/1/2005,"$522,440.00",#N/A,#N/A,#N/A,,,
48674143, EASTERN AVE N ,7/1/2005,"$465,178.00",8/14/2003,"$370,000.00","$361,227.00",,,
48674144, EASTERN AVE N ,7/1/2005,"$364,092.00",8/9/1996,"$158,000.00","$149,113.00",,,
48674145, EASTERN AVE N ,7/1/2005,"$702,585.00",12/14/2006,"$879,000.00","$811,727.00",,,
48674146,N 44TH ST  ,7/1/2005,"$660,913.00",#N/A,#N/A,#N/A,,,
48674147,N 44TH ST  ,7/1/2005,"$589,127.00",4/29/2004,"$564,000.00","$467,069.00",,,
48674148,N 44TH ST  ,7/1/2005,"$495,995.00",#N/A,#N/A,#N/A,,,
48674149,N 44th St  ,7/1/2005,"$462,653.00",11/14/2003,"$469,500.00","$363,128.00",,,
48674150, Sunnyside Ave N ,7/1/2005,"$653,459.00",#N/A,#N/A,#N/A,,,
48674151, SUNNYSIDE AVE N ,7/1/2005,"$686,540.00",3/23/2000,"$625,000.00","$442,226.00",,,
48674152, SUNNYSIDE AVE N ,7/1/2005,"$567,843.00",#N/A,#N/A,#N/A,,,
48674153, SUNNYSIDE AVE N ,7/1/2005,"$583,664.00",#N/A,#N/A,#N/A,,,
48674154, Sunnyside Ave N ,7/1/2005,"$436,545.00",#N/A,#N/A,#N/A,,,
48674155, SUNNYSIDE AVE N ,7/1/2005,"$618,722.00",1/11/1999,"$259,000.00","$352,716.00",,,
48674156, Sunnyside Ave N ,7/1/2005,"$542,780.00",#N/A,#N/A,#N/A,,,
48674157, Sunnyside Ave N ,7/1/2005,"$451,447.00",#N/A,#N/A,#N/A,,,
48674158, Sunnyside Ave N ,7/1/2005,"$584,361.00",#N/A,#N/A,#N/A,,,
48674159,N 44TH ST  ,7/1/2005,"$617,497.00",10/28/2004,"$530,000.00","$578,991.00",,,
48674160,N 44TH ST  ,7/1/2005,"$656,294.00",4/17/2002,"$540,000.00","$504,870.00",,,
48674161,N 44TH ST  ,7/1/2005,"$373,963.00",6/9/2006,"$627,000.00","$383,271.00",,,
48674162,N 44TH ST  ,7/1/2005,"$492,972.00",6/3/2005,"$558,000.00","$458,300.00",,,
48674163,N 44TH ST  ,7/1/2005,"$575,266.00",12/8/2000,"$434,500.00","$391,377.00",,,
48674164, Corliss Ave N ,7/1/2005,"$509,915.00",#N/A,#N/A,#N/A,,,
48674165, Corliss Ave N ,7/1/2005,"$550,481.00",#N/A,#N/A,#N/A,,,
48674166, Corliss Ave N ,7/1/2005,"$381,772.00",#N/A,#N/A,#N/A,,,
48674167, Corliss Ave N ,7/1/2005,"$465,699.00",#N/A,#N/A,#N/A,,,
48674168,N 44TH ST  ,7/1/2005,"$566,728.00",#N/A,#N/A,#N/A,,,
48674169,N 44TH ST  ,7/1/2005,"$550,749.00",8/18/1999,"$429,000.00","$314,233.00",,,
48674170,N 44TH ST  ,7/1/2005,"$481,463.00",#N/A,#N/A,#N/A,,,
48674171, Bagley Ave N ,7/1/2005,"$493,149.00",#N/A,#N/A,#N/A,,,
48674173, BAGLEY AVE N ,7/1/2005,"$662,518.00",11/30/1998,"$449,950.00","$365,514.00",,,
48674174, Bagley Ave N ,7/1/2005,"$449,393.00",#N/A,#N/A,#N/A,,,
48674175, Bagley Ave N ,7/1/2005,"$363,279.00",#N/A,#N/A,#N/A,,,
48674176,N 44th St  ,7/1/2005,"$510,671.00",#N/A,#N/A,#N/A,,,
48674177,N 44th St  ,7/1/2005,"$519,729.00",#N/A,#N/A,#N/A,,,
48674178,N 44th St  ,7/1/2005,"$465,340.00",#N/A,#N/A,#N/A,,,
48674179,N 44th St  ,7/1/2005,"$484,435.00",#N/A,#N/A,#N/A,,,
48674180,N 44TH ST  ,7/1/2005,"$514,765.00",9/3/1998,"$355,000.00","$254,014.00",,,
48674181, Meridian Ave N ,7/1/2005,"$322,012.00",#N/A,#N/A,#N/A,,,
48674182, MERIDIAN AVE N ,7/1/2005,"$303,570.00",#N/A,#N/A,#N/A,,,
48674183, MERIDIAN AVE N ,7/1/2005,"$255,238.00",#N/A,#N/A,#N/A,,,
48674184, BAGLEY AVE N ,7/1/2005,"$624,607.00",6/3/2005,"$825,000.00","$563,155.00",,,
48674185, Bagley Ave N ,7/1/2005,"$564,374.00",#N/A,#N/A,#N/A,,,
48674186, Bagley Ave N ,7/1/2005,"$592,995.00",8/30/2001,"$499,000.00","$428,914.00",,,
48674187, Bagley Ave N ,7/1/2005,"$452,400.00",#N/A,#N/A,#N/A,,,
48674188, Bagley Ave N ,7/1/2005,"$934,702.00",6/27/1996,"$387,000.00","$424,104.00",,,
48674189,N 43RD ST  ,7/1/2005,"$424,818.00",8/17/2005,"$450,000.00","$431,945.00",,,
48674190,N 43rd St  ,7/1/2005,"$467,252.00",#N/A,#N/A,#N/A,,,
48674191, Bagley Ave N ,7/1/2005,"$714,347.00",#N/A,#N/A,#N/A,,,
48674192, MERIDIAN AVE N ,7/1/2005,"$533,857.00",#N/A,#N/A,#N/A,,,
48674193,N 43RD ST  ,7/1/2005,"$411,034.00",#N/A,#N/A,#N/A,,,
48674194, MERIDIAN AVE N ,7/1/2005,"$572,224.00",#N/A,#N/A,#N/A,,,
48674195, Meridian Ave N ,7/1/2005,"$532,011.00",#N/A,#N/A,#N/A,,,
48674196, MERIDIAN AVE N ,7/1/2005,"$327,920.00",5/9/2006,"$390,000.00","$367,568.00",,,
48674197, MERIDIAN AVE N ,7/1/2005,"$499,247.00",#N/A,#N/A,#N/A,,,
48674198, MERIDIAN AVE N ,7/1/2005,"$506,166.00",12/29/2004,"$435,000.00","$435,936.00",,,
48674199, Meridian Ave N ,7/1/2005,"$597,047.00",#N/A,#N/A,#N/A,,,
48674200, Meridian Ave N ,7/1/2005,"$768,292.00",#N/A,#N/A,#N/A,,,
48674201,N 44TH ST  ,7/1/2005,"$583,255.00",7/8/2005,"$724,950.00","$583,255.00",,,
48674202, Corliss Ave N ,7/1/2005,"$475,069.00",#N/A,#N/A,#N/A,,,
48674203, CORLISS AVE N ,7/1/2005,"$615,274.00",11/22/2005,"$725,000.00","$648,702.00",,,
48674204, CORLISS AVE N ,7/1/2005,"$452,115.00",2/27/2002,"$321,000.00","$326,471.00",,,
48674205, CORLISS AVE N ,7/1/2005,"$535,879.00",5/14/1996,"$275,000.00","$199,737.00",,,
48674206, CORLISS AVE N ,7/1/2005,"$496,967.00",12/12/2001,"$345,000.00","$353,036.00",,,
48674207, CORLISS AVE N ,7/1/2005,"$594,048.00",5/4/2001,"$447,500.00","$415,816.00",,,
48674208, CORLISS AVE N ,7/1/2005,"$561,528.00",11/8/2005,"$469,000.00","$553,983.00",,,
48674209,N 43RD ST  ,7/1/2005,"$600,374.00",#N/A,#N/A,#N/A,,,
48674210,N 43RD ST  ,7/1/2005,"$580,963.00",3/4/2002,"$206,500.00","$394,976.00",,,
48674211,N 43rd St  ,7/1/2005,"$511,503.00",#N/A,#N/A,#N/A,,,
48674212,N 43RD ST  ,7/1/2005,"$546,727.00",#N/A,#N/A,#N/A,,,
48674213, Bagley Ave N ,7/1/2005,"$787,007.00",#N/A,#N/A,#N/A,,,
48674214, Bagley Ave N ,7/1/2005,"$653,087.00",#N/A,#N/A,#N/A,,,
48674215, Bagley Ave N ,7/1/2005,"$434,253.00",#N/A,#N/A,#N/A,,,
48674216, BAGLEY AVE N ,7/1/2005,"$439,414.00",#N/A,#N/A,#N/A,,,
48674217, BAGLEY AVE N ,7/1/2005,"$507,227.00",#N/A,#N/A,#N/A,,,
48674218,N 44th St  ,7/1/2005,"$536,451.00",#N/A,#N/A,#N/A,,,
48674219, Bagley Ave N ,7/1/2005,"$621,974.00",#N/A,#N/A,#N/A,,,
48674220, Bagley Ave N ,7/1/2005,"$648,071.00",7/20/2001,"$365,000.00","$467,869.00",,,
48674221, Sunnyside Ave N ,7/1/2005,"$546,570.00",#N/A,#N/A,#N/A,,,
48674222, Sunnyside Ave N ,7/1/2005,"$462,722.00",#N/A,#N/A,#N/A,,,
48674223, SUNNYSIDE AVE N ,7/1/2005,"$651,964.00",#N/A,#N/A,#N/A,,,
48674224, Sunnyside Ave N ,7/1/2005,"$408,289.00",#N/A,#N/A,#N/A,,,
48674225, SUNNYSIDE AVE N ,7/1/2005,"$561,391.00",7/26/2000,"$410,000.00","$367,274.00",,,
48674226, SUNNYSIDE AVE N ,7/1/2005,"$557,765.00",2/22/2001,"$413,000.00","$386,115.00",,,
48674227, SUNNYSIDE AVE N ,7/1/2005,"$564,548.00",1/11/1999,"$338,000.00","$308,941.00",,,
48674228,N 43rd St  ,7/1/2005,"$416,211.00",#N/A,#N/A,#N/A,,,
48674229, SUNNYSIDE AVE N ,7/1/2005,"$420,551.00",#N/A,#N/A,#N/A,,,
48674230,N 43RD ST  ,7/1/2005,"$460,179.00",5/28/2003,"$352,950.00","$345,775.00",,,
48674231,N 43rd St  ,7/1/2005,"$588,683.00",#N/A,#N/A,#N/A,,,
48674232,N 43RD ST  ,7/1/2005,"$509,567.00",6/30/2005,"$454,000.00","$512,729.00",,,
48674233, CORLISS AVE N ,7/1/2005,"$565,132.00",#N/A,#N/A,#N/A,,,
48674234, CORLISS AVE N ,7/1/2005,"$534,440.00",2/13/2004,"$499,500.00","$424,753.00",,,
48674235, Corliss Ave N ,7/1/2005,"$535,926.00",#N/A,#N/A,#N/A,,,
48674236, Corliss Ave N ,7/1/2005,"$683,781.00",4/30/2004,"$642,000.00","$579,486.00",,,
48674237, Corliss Ave N ,7/1/2005,"$569,414.00",#N/A,#N/A,#N/A,,,
48674238,N 44th St  ,7/1/2005,"$426,556.00",#N/A,#N/A,#N/A,,,
48674239,N 44th St  ,7/1/2005,"$362,420.00",#N/A,#N/A,#N/A,,,
48674240,N 44TH ST  ,7/1/2005,"$465,566.00",9/27/2002,"$455,000.00","$348,278.00",,,
48674241, EASTERN AVE N ,7/1/2005,"$723,681.00",#N/A,#N/A,#N/A,,,
48674242, EASTERN AVE N ,7/1/2005,"$786,810.00",#N/A,#N/A,#N/A,,,
48674243, EASTERN AVE N ,7/1/2005,"$492,784.00",6/30/1999,"$332,000.00","$302,646.00",,,
48674244, EASTERN AVE N ,7/1/2005,"$680,155.00",7/2/2001,"$420,000.00","$489,284.00",,,
48674245, Eastern Ave N ,7/1/2006,"$783,360.00",#N/A,#N/A,#N/A,,,
48668207,N 35TH ST  ,7/1/2002,"$374,298.00",4/3/2007,"$1,060,000.00","$886,601.00",,"$173,399.00",
48674247,N 43RD ST  ,7/1/2006,"$625,908.00",#N/A,#N/A,#N/A,,,
48674248,N 43RD ST  ,7/1/2006,"$422,872.00",8/4/2005,"$300,000.00","$386,052.00",,,
48674249,N 43RD ST  ,7/1/2006,"$819,063.00",#N/A,#N/A,#N/A,,,
48674250, Sunnyside Ave N ,7/1/2006,"$589,364.00",#N/A,#N/A,#N/A,,,
48674251, SUNNYSIDE AVE N ,7/1/2006,"$639,637.00",#N/A,#N/A,#N/A,,,
48674252, SUNNYSIDE AVE N ,7/1/2006,"$759,045.00",10/22/2002,"$575,000.00","$472,293.00",,,
48674253, SUNNYSIDE AVE N ,7/1/2006,"$640,276.00",#N/A,#N/A,#N/A,,,
54767282,N 62nd St  ,7/1/2004,"$767,576.00",4/25/2007,"$1,050,000.00","$1,019,395.00",,"$30,605.00",
48674255,N 44th St  ,7/1/2006,"$752,876.00",#N/A,#N/A,#N/A,,,
48674256,N 44TH ST  ,7/1/2006,"$548,433.00",#N/A,#N/A,#N/A,,,
48674258, EASTERN AVE N ,7/1/2006,"$589,588.00",5/15/1998,"$277,000.00","$277,792.00",,,
48674259, Eastern Ave N ,7/1/2006,"$733,213.00",#N/A,#N/A,#N/A,,,
48674261, EASTERN AVE N ,7/1/2006,"$597,524.00",1/21/2005,"$441,000.00","$513,344.00",,,
48674264, EASTERN AVE N ,7/1/2006,"$803,244.00",12/7/2001,"$500,000.00","$507,208.00",,,
48674266, EASTERN AVE N ,7/1/2006,"$642,395.00",10/18/2002,"$435,000.00","$407,490.00",,,
48717893, MERIDIAN AVE N ,7/1/2005,"$713,710.00",4/10/2007,"$1,049,500.00","$888,095.00",,"$161,405.00",
48674269, Eastern Ave N ,7/1/2006,"$609,785.00",#N/A,#N/A,#N/A,,,
48674270,N 43rd St  ,7/1/2006,"$564,862.00",#N/A,#N/A,#N/A,,,
48674271, EASTERN AVE N ,7/1/2006,"$655,270.00",2/27/2002,"$514,000.00","$431,824.00",,,
48674272,N 43RD ST  ,7/1/2006,"$764,234.00",10/16/2000,"$440,000.00","$485,618.00",,,
48674274, EASTERN AVE N ,7/1/2006,"$543,816.00",7/8/1999,"$281,950.00","$268,532.00",,,
48674276, EASTERN AVE N ,7/1/2006,"$526,424.00",7/30/1999,"$243,000.00","$252,354.00",,,
48674278, Eastern Ave N ,7/1/2006,"$735,159.00",#N/A,#N/A,#N/A,,,
